datahora,ativo,sinal_robo,preco_entrada,padrao,confianca,motivo,sinal_ideal_n1,resultado,lucro_pips_n1,pendente
2025-08-18 04:40:00,EURUSD,0,1.16957,RandomForest:0|XGBoost:0|LSTM:1,0.75,random_forest:0|Conf:0.73|ConfEff:0.29|xgboost:0|Conf:0.82|ConfEff:0.26|lstm:1|Conf:0.69|ConfEff:0.69|SNIPER:BLOCK|mp=0.557; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 04:40:00,GBPUSD,0,1.35528,RandomForest:0|XGBoost:-1|LSTM:1,0.65,random_forest:0|Conf:0.65|ConfEff:0.26|xgboost:-1|Conf:0.60|ConfEff:0.60|lstm:1|Conf:0.71|ConfEff:0.71|SNIPER:BLOCK|mp=0.071; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 04:45:00,EURUSD,0,1.16996,RandomForest:0|XGBoost:0|LSTM:1,0.68,random_forest:0|Conf:0.67|ConfEff:0.27|xgboost:0|Conf:0.78|ConfEff:0.26|lstm:1|Conf:0.59|ConfEff:0.59|SNIPER:BLOCK|mp=0.528; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 04:45:00,GBPUSD,0,1.35556,RandomForest:0|XGBoost:-1|LSTM:1,0.67,random_forest:0|Conf:0.57|ConfEff:0.23|xgboost:-1|Conf:0.85|ConfEff:0.85|lstm:1|Conf:0.59|ConfEff:0.59|SNIPER:BLOCK|mp=-0.151; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 04:50:00,EURUSD,0,1.17034,RandomForest:0|XGBoost:0|LSTM:1,0.76,random_forest:0|Conf:0.76|ConfEff:0.30|xgboost:0|Conf:0.88|ConfEff:0.26|lstm:1|Conf:0.65|ConfEff:0.65|SNIPER:BLOCK|mp=0.534; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 04:50:00,GBPUSD,0,1.35587,RandomForest:0|XGBoost:-1|LSTM:1,0.69,random_forest:0|Conf:0.59|ConfEff:0.24|xgboost:-1|Conf:0.84|ConfEff:0.84|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=-0.128; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 04:55:00,EURUSD,0,1.17032,RandomForest:0|XGBoost:0|LSTM:1,0.73,random_forest:0|Conf:0.71|ConfEff:0.28|xgboost:0|Conf:0.89|ConfEff:0.26|lstm:1|Conf:0.61|ConfEff:0.61|SNIPER:BLOCK|mp=0.527; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 04:55:00,GBPUSD,0,1.35585,RandomForest:0|XGBoost:-1|LSTM:1,0.65,random_forest:0|Conf:0.50|ConfEff:0.20|xgboost:-1|Conf:0.82|ConfEff:0.82|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=-0.118; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:00:00,EURUSD,0,1.17032,RandomForest:0|XGBoost:0|LSTM:1,0.76,random_forest:0|Conf:0.71|ConfEff:0.28|xgboost:0|Conf:0.92|ConfEff:0.26|lstm:1|Conf:0.65|ConfEff:0.65|SNIPER:BLOCK|mp=0.545; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:00:00,GBPUSD,0,1.35579,RandomForest:0|XGBoost:-1|LSTM:1,0.69,random_forest:0|Conf:0.61|ConfEff:0.24|xgboost:-1|Conf:0.77|ConfEff:0.77|lstm:1|Conf:0.70|ConfEff:0.70|SNIPER:BLOCK|mp=-0.042; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:05:00,EURUSD,0,1.17027,RandomForest:0|XGBoost:0|LSTM:1,0.78,random_forest:0|Conf:0.75|ConfEff:0.30|xgboost:0|Conf:0.92|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.543; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:05:00,GBPUSD,0,1.3557,RandomForest:0|XGBoost:-1|LSTM:1,0.63,random_forest:0|Conf:0.53|ConfEff:0.21|xgboost:-1|Conf:0.71|ConfEff:0.71|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=-0.034; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:10:00,EURUSD,0,1.17017,RandomForest:0|XGBoost:0|LSTM:1,0.75,random_forest:0|Conf:0.74|ConfEff:0.30|xgboost:0|Conf:0.85|ConfEff:0.26|lstm:1|Conf:0.64|ConfEff:0.64|SNIPER:BLOCK|mp=0.536; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:10:00,GBPUSD,0,1.35562,RandomForest:0|XGBoost:0|LSTM:1,0.6,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.51|ConfEff:0.20|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.606; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:15:00,EURUSD,0,1.17008,RandomForest:0|XGBoost:0|LSTM:1,0.76,random_forest:0|Conf:0.74|ConfEff:0.30|xgboost:0|Conf:0.88|ConfEff:0.26|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.543; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:15:00,GBPUSD,0,1.35538,RandomForest:0|XGBoost:0|LSTM:1,0.61,random_forest:0|Conf:0.59|ConfEff:0.24|xgboost:0|Conf:0.52|ConfEff:0.21|lstm:1|Conf:0.73|ConfEff:0.73|SNIPER:BLOCK|mp=0.622; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:20:00,EURUSD,0,1.1699,RandomForest:0|XGBoost:0|LSTM:1,0.78,random_forest:0|Conf:0.76|ConfEff:0.30|xgboost:0|Conf:0.89|ConfEff:0.26|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.548; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:20:00,GBPUSD,0,1.35512,RandomForest:0|XGBoost:0|LSTM:1,0.63,random_forest:0|Conf:0.62|ConfEff:0.25|xgboost:0|Conf:0.50|ConfEff:0.20|lstm:1|Conf:0.76|ConfEff:0.76|SNIPER:BLOCK|mp=0.627; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:25:00,EURUSD,0,1.16994,RandomForest:0|XGBoost:0|LSTM:1,0.78,random_forest:0|Conf:0.78|ConfEff:0.31|xgboost:0|Conf:0.87|ConfEff:0.26|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.542; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:25:00,GBPUSD,0,1.35509,RandomForest:0|XGBoost:0|LSTM:1,0.66,random_forest:0|Conf:0.61|ConfEff:0.24|xgboost:0|Conf:0.62|ConfEff:0.25|lstm:1|Conf:0.76|ConfEff:0.76|SNIPER:BLOCK|mp=0.606; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:30:00,EURUSD,0,1.17016,RandomForest:0|XGBoost:0|LSTM:1,0.73,random_forest:0|Conf:0.70|ConfEff:0.28|xgboost:0|Conf:0.82|ConfEff:0.26|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.557; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:30:00,GBPUSD,0,1.35527,RandomForest:0|XGBoost:0|LSTM:1,0.64,random_forest:0|Conf:0.64|ConfEff:0.26|xgboost:0|Conf:0.51|ConfEff:0.21|lstm:1|Conf:0.77|ConfEff:0.77|SNIPER:BLOCK|mp=0.627; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:35:00,EURUSD,0,1.17002,RandomForest:0|XGBoost:0|LSTM:1,0.78,random_forest:0|Conf:0.78|ConfEff:0.31|xgboost:0|Conf:0.85|ConfEff:0.26|lstm:1|Conf:0.71|ConfEff:0.71|SNIPER:BLOCK|mp=0.554; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:35:00,GBPUSD,0,1.3551,RandomForest:0|XGBoost:-1|LSTM:1,0.64,random_forest:0|Conf:0.61|ConfEff:0.24|xgboost:-1|Conf:0.53|ConfEff:0.53|lstm:1|Conf:0.77|ConfEff:0.77|SNIPER:BLOCK|mp=0.156; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:40:00,EURUSD,0,1.16987,RandomForest:0|XGBoost:0|LSTM:1,0.72,random_forest:0|Conf:0.68|ConfEff:0.27|xgboost:0|Conf:0.83|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.556; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:40:00,GBPUSD,0,1.3549,RandomForest:0|XGBoost:0|LSTM:1,0.63,random_forest:0|Conf:0.66|ConfEff:0.26|xgboost:0|Conf:0.51|ConfEff:0.20|lstm:1|Conf:0.73|ConfEff:0.73|SNIPER:BLOCK|mp=0.611; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:45:00,EURUSD,0,1.17003,RandomForest:0|XGBoost:0|LSTM:1,0.65,random_forest:0|Conf:0.57|ConfEff:0.23|xgboost:0|Conf:0.72|ConfEff:0.26|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.576; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:45:00,GBPUSD,0,1.35507,RandomForest:0|XGBoost:-1|LSTM:1,0.68,random_forest:0|Conf:0.66|ConfEff:0.26|xgboost:-1|Conf:0.64|ConfEff:0.64|lstm:1|Conf:0.74|ConfEff:0.74|SNIPER:BLOCK|mp=0.057; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:50:00,EURUSD,0,1.17001,RandomForest:0|XGBoost:0|LSTM:1,0.7,random_forest:0|Conf:0.63|ConfEff:0.25|xgboost:0|Conf:0.80|ConfEff:0.26|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.570; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:50:00,GBPUSD,0,1.35498,RandomForest:0|XGBoost:-1|LSTM:1,0.71,random_forest:0|Conf:0.65|ConfEff:0.26|xgboost:-1|Conf:0.75|ConfEff:0.75|lstm:1|Conf:0.73|ConfEff:0.73|SNIPER:BLOCK|mp=-0.007; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:55:00,EURUSD,0,1.17012,RandomForest:0|XGBoost:0|LSTM:1,0.73,random_forest:0|Conf:0.68|ConfEff:0.27|xgboost:0|Conf:0.84|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.559; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 05:55:00,GBPUSD,0,1.35497,RandomForest:0|XGBoost:-1|LSTM:1,0.63,random_forest:0|Conf:0.65|ConfEff:0.26|xgboost:-1|Conf:0.51|ConfEff:0.51|lstm:1|Conf:0.73|ConfEff:0.73|SNIPER:BLOCK|mp=0.143; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:00:00,EURUSD,0,1.17034,RandomForest:0|XGBoost:0|LSTM:1,0.64,random_forest:0|Conf:0.65|ConfEff:0.26|xgboost:0|Conf:0.72|ConfEff:0.26|lstm:1|Conf:0.54|ConfEff:0.54|SNIPER:BLOCK|mp=0.510; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:00:00,GBPUSD,0,1.35525,RandomForest:0|XGBoost:-1|LSTM:1,0.68,random_forest:0|Conf:0.65|ConfEff:0.26|xgboost:-1|Conf:0.83|ConfEff:0.83|lstm:1|Conf:0.57|ConfEff:0.57|SNIPER:BLOCK|mp=-0.154; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:05:00,EURUSD,0,1.17029,RandomForest:0|XGBoost:0|LSTM:1,0.74,random_forest:0|Conf:0.72|ConfEff:0.29|xgboost:0|Conf:0.84|ConfEff:0.26|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.545; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:05:00,GBPUSD,0,1.35525,RandomForest:0|XGBoost:0|LSTM:1,0.69,random_forest:0|Conf:0.66|ConfEff:0.26|xgboost:0|Conf:0.67|ConfEff:0.26|lstm:1|Conf:0.72|ConfEff:0.72|SNIPER:BLOCK|mp=0.580; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:10:00,EURUSD,0,1.17003,RandomForest:0|XGBoost:0|LSTM:1,0.61,random_forest:0|Conf:0.58|ConfEff:0.23|xgboost:0|Conf:0.59|ConfEff:0.23|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.589; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:10:00,GBPUSD,0,1.35519,RandomForest:0|XGBoost:0|LSTM:1,0.63,random_forest:0|Conf:0.68|ConfEff:0.27|xgboost:0|Conf:0.53|ConfEff:0.21|lstm:1|Conf:0.69|ConfEff:0.69|SNIPER:BLOCK|mp=0.586; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:15:00,EURUSD,0,1.17016,RandomForest:0|XGBoost:0|LSTM:1,0.71,random_forest:0|Conf:0.75|ConfEff:0.30|xgboost:0|Conf:0.71|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.546; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:15:00,GBPUSD,0,1.3554,RandomForest:0|XGBoost:0|LSTM:1,0.63,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.55|ConfEff:0.22|lstm:1|Conf:0.73|ConfEff:0.73|SNIPER:BLOCK|mp=0.611; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:20:00,EURUSD,0,1.17019,RandomForest:0|XGBoost:0|LSTM:1,0.78,random_forest:0|Conf:0.84|ConfEff:0.34|xgboost:0|Conf:0.77|ConfEff:0.26|lstm:1|Conf:0.72|ConfEff:0.72|SNIPER:BLOCK|mp=0.548; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:20:00,GBPUSD,0,1.3554,RandomForest:0|XGBoost:0|LSTM:1,0.67,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.66|ConfEff:0.26|lstm:1|Conf:0.74|ConfEff:0.74|SNIPER:BLOCK|mp=0.598; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:25:00,EURUSD,0,1.17037,RandomForest:0|XGBoost:0|LSTM:1,0.8,random_forest:0|Conf:0.86|ConfEff:0.34|xgboost:0|Conf:0.83|ConfEff:0.26|lstm:1|Conf:0.71|ConfEff:0.71|SNIPER:BLOCK|mp=0.542; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:25:00,GBPUSD,0,1.35547,RandomForest:0|XGBoost:0|LSTM:1,0.63,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.60|ConfEff:0.24|lstm:1|Conf:0.71|ConfEff:0.71|SNIPER:BLOCK|mp=0.597; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:30:00,EURUSD,0,1.1703,RandomForest:0|XGBoost:0|LSTM:1,0.79,random_forest:0|Conf:0.84|ConfEff:0.34|xgboost:0|Conf:0.83|ConfEff:0.26|lstm:1|Conf:0.69|ConfEff:0.69|SNIPER:BLOCK|mp=0.535; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:30:00,GBPUSD,0,1.35553,RandomForest:0|XGBoost:0|LSTM:1,0.67,random_forest:0|Conf:0.62|ConfEff:0.25|xgboost:0|Conf:0.69|ConfEff:0.26|lstm:1|Conf:0.69|ConfEff:0.69|SNIPER:BLOCK|mp=0.576; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:35:00,EURUSD,0,1.17038,RandomForest:0|XGBoost:0|LSTM:1,0.81,random_forest:0|Conf:0.86|ConfEff:0.34|xgboost:0|Conf:0.85|ConfEff:0.26|lstm:1|Conf:0.70|ConfEff:0.70|SNIPER:BLOCK|mp=0.538; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:35:00,GBPUSD,0,1.35566,RandomForest:0|XGBoost:0|LSTM:1,0.66,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.63|ConfEff:0.25|lstm:1|Conf:0.73|ConfEff:0.73|SNIPER:BLOCK|mp=0.597; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:40:00,EURUSD,0,1.17022,RandomForest:0|XGBoost:0|LSTM:1,0.71,random_forest:0|Conf:0.77|ConfEff:0.31|xgboost:0|Conf:0.76|ConfEff:0.26|lstm:1|Conf:0.59|ConfEff:0.59|SNIPER:BLOCK|mp=0.509; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:40:00,GBPUSD,0,1.35557,RandomForest:0|XGBoost:0|LSTM:1,0.6,random_forest:0|Conf:0.55|ConfEff:0.22|xgboost:0|Conf:0.53|ConfEff:0.21|lstm:1|Conf:0.70|ConfEff:0.70|SNIPER:BLOCK|mp=0.619; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:45:00,EURUSD,0,1.17016,RandomForest:0|XGBoost:0|LSTM:1,0.72,random_forest:0|Conf:0.75|ConfEff:0.30|xgboost:0|Conf:0.76|ConfEff:0.26|lstm:1|Conf:0.64|ConfEff:0.64|SNIPER:BLOCK|mp=0.531; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:45:00,GBPUSD,0,1.35556,RandomForest:0|XGBoost:0|LSTM:1,0.67,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:0|Conf:0.68|ConfEff:0.26|lstm:1|Conf:0.75|ConfEff:0.75|SNIPER:BLOCK|mp=0.600; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:50:00,EURUSD,0,1.17008,RandomForest:0|XGBoost:0|LSTM:1,0.74,random_forest:0|Conf:0.72|ConfEff:0.29|xgboost:0|Conf:0.81|ConfEff:0.26|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.551; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:50:00,GBPUSD,0,1.35542,RandomForest:0|XGBoost:-1|LSTM:1,0.67,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:-1|Conf:0.66|ConfEff:0.66|lstm:1|Conf:0.75|ConfEff:0.75|SNIPER:BLOCK|mp=0.057; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:55:00,EURUSD,0,1.17036,RandomForest:0|XGBoost:0|LSTM:1,0.7,random_forest:0|Conf:0.77|ConfEff:0.31|xgboost:0|Conf:0.72|ConfEff:0.26|lstm:1|Conf:0.60|ConfEff:0.60|SNIPER:BLOCK|mp=0.512; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 06:55:00,GBPUSD,0,1.35555,RandomForest:0|XGBoost:-1|LSTM:1,0.64,random_forest:0|Conf:0.61|ConfEff:0.24|xgboost:-1|Conf:0.57|ConfEff:0.57|lstm:1|Conf:0.72|ConfEff:0.72|SNIPER:BLOCK|mp=0.099; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:00:00,EURUSD,0,1.17053,RandomForest:0|XGBoost:0|LSTM:1,0.64,random_forest:0|Conf:0.71|ConfEff:0.28|xgboost:0|Conf:0.62|ConfEff:0.25|lstm:1|Conf:0.59|ConfEff:0.59|SNIPER:BLOCK|mp=0.524; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:00:00,GBPUSD,0,1.35568,RandomForest:0|XGBoost:-1|LSTM:1,0.67,random_forest:0|Conf:0.62|ConfEff:0.25|xgboost:-1|Conf:0.66|ConfEff:0.66|lstm:1|Conf:0.72|ConfEff:0.72|SNIPER:BLOCK|mp=0.036; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:05:00,EURUSD,0,1.17066,RandomForest:0|XGBoost:0|LSTM:1,0.75,random_forest:0|Conf:0.80|ConfEff:0.32|xgboost:0|Conf:0.78|ConfEff:0.26|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.541; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:05:00,GBPUSD,0,1.35588,RandomForest:0|XGBoost:-1|LSTM:1,0.63,random_forest:0|Conf:0.62|ConfEff:0.25|xgboost:-1|Conf:0.55|ConfEff:0.55|lstm:1|Conf:0.72|ConfEff:0.72|SNIPER:BLOCK|mp=0.114; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:10:00,EURUSD,0,1.17038,RandomForest:0|XGBoost:0|LSTM:1,0.68,random_forest:0|Conf:0.73|ConfEff:0.29|xgboost:0|Conf:0.72|ConfEff:0.26|lstm:1|Conf:0.60|ConfEff:0.60|SNIPER:BLOCK|mp=0.520; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:10:00,GBPUSD,0,1.35565,RandomForest:0|XGBoost:-1|LSTM:1,0.62,random_forest:0|Conf:0.59|ConfEff:0.24|xgboost:-1|Conf:0.62|ConfEff:0.62|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.025; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:15:00,EURUSD,0,1.17039,RandomForest:0|XGBoost:0|LSTM:1,0.77,random_forest:0|Conf:0.86|ConfEff:0.34|xgboost:0|Conf:0.77|ConfEff:0.26|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.523; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:15:00,GBPUSD,0,1.35567,RandomForest:0|XGBoost:-1|LSTM:1,0.66,random_forest:0|Conf:0.64|ConfEff:0.26|xgboost:-1|Conf:0.62|ConfEff:0.62|lstm:1|Conf:0.71|ConfEff:0.71|SNIPER:BLOCK|mp=0.058; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:20:00,EURUSD,0,1.17047,RandomForest:0|XGBoost:0|LSTM:1,0.76,random_forest:0|Conf:0.86|ConfEff:0.34|xgboost:0|Conf:0.76|ConfEff:0.26|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.521; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:20:00,GBPUSD,0,1.35571,RandomForest:0|XGBoost:-1|LSTM:1,0.67,random_forest:0|Conf:0.64|ConfEff:0.26|xgboost:-1|Conf:0.68|ConfEff:0.68|lstm:1|Conf:0.69|ConfEff:0.69|SNIPER:BLOCK|mp=0.007; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:25:00,EURUSD,0,1.17042,RandomForest:0|XGBoost:0|LSTM:1,0.73,random_forest:0|Conf:0.77|ConfEff:0.31|xgboost:0|Conf:0.81|ConfEff:0.26|lstm:1|Conf:0.60|ConfEff:0.60|SNIPER:BLOCK|mp=0.513; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:25:00,GBPUSD,0,1.35578,RandomForest:0|XGBoost:-1|LSTM:1,0.6,random_forest:0|Conf:0.61|ConfEff:0.24|xgboost:-1|Conf:0.53|ConfEff:0.53|lstm:1|Conf:0.67|ConfEff:0.67|SNIPER:BLOCK|mp=0.096; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:30:00,EURUSD,0,1.17071,RandomForest:0|XGBoost:0|LSTM:1,0.72,random_forest:0|Conf:0.74|ConfEff:0.30|xgboost:0|Conf:0.79|ConfEff:0.26|lstm:1|Conf:0.63|ConfEff:0.63|SNIPER:BLOCK|mp=0.530; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:30:00,GBPUSD,0,1.35596,RandomForest:0|XGBoost:0|LSTM:1,0.64,random_forest:0|Conf:0.62|ConfEff:0.25|xgboost:0|Conf:0.59|ConfEff:0.24|lstm:1|Conf:0.70|ConfEff:0.70|SNIPER:BLOCK|mp=0.591; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:35:00,EURUSD,0,1.17083,RandomForest:0|XGBoost:0|LSTM:1,0.75,random_forest:0|Conf:0.82|ConfEff:0.33|xgboost:0|Conf:0.80|ConfEff:0.26|lstm:1|Conf:0.64|ConfEff:0.64|SNIPER:BLOCK|mp=0.521; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:35:00,GBPUSD,0,1.35613,RandomForest:0|XGBoost:-1|LSTM:1,0.68,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:-1|Conf:0.72|ConfEff:0.72|lstm:1|Conf:0.71|ConfEff:0.71|SNIPER:BLOCK|mp=-0.003; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:40:00,EURUSD,0,1.17071,RandomForest:0|XGBoost:0|LSTM:1,0.75,random_forest:0|Conf:0.80|ConfEff:0.32|xgboost:0|Conf:0.79|ConfEff:0.26|lstm:1|Conf:0.66|ConfEff:0.66|SNIPER:BLOCK|mp=0.532; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:40:00,GBPUSD,0,1.35617,RandomForest:0|XGBoost:-1|LSTM:1,0.7,random_forest:0|Conf:0.56|ConfEff:0.22|xgboost:-1|Conf:0.77|ConfEff:0.77|lstm:1|Conf:0.75|ConfEff:0.75|SNIPER:BLOCK|mp=-0.011; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:45:00,EURUSD,0,1.17084,RandomForest:0|XGBoost:0|LSTM:1,0.7,random_forest:0|Conf:0.75|ConfEff:0.30|xgboost:0|Conf:0.72|ConfEff:0.26|lstm:1|Conf:0.64|ConfEff:0.64|SNIPER:BLOCK|mp=0.532; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:45:00,GBPUSD,0,1.3563,RandomForest:0|XGBoost:-1|LSTM:1,0.68,random_forest:0|Conf:0.60|ConfEff:0.24|xgboost:-1|Conf:0.71|ConfEff:0.71|lstm:1|Conf:0.72|ConfEff:0.72|SNIPER:BLOCK|mp=0.005; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:50:00,EURUSD,0,1.17094,RandomForest:0|XGBoost:0|LSTM:1,0.75,random_forest:0|Conf:0.84|ConfEff:0.34|xgboost:0|Conf:0.73|ConfEff:0.26|lstm:1|Conf:0.68|ConfEff:0.68|SNIPER:BLOCK|mp=0.534; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:50:00,GBPUSD,0,1.35641,RandomForest:0|XGBoost:0|LSTM:1,0.62,random_forest:0|Conf:0.57|ConfEff:0.23|xgboost:0|Conf:0.53|ConfEff:0.21|lstm:1|Conf:0.77|ConfEff:0.77|SNIPER:BLOCK|mp=0.635; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:55:00,EURUSD,0,1.17085,RandomForest:0|XGBoost:0|LSTM:1,0.79,random_forest:0|Conf:0.91|ConfEff:0.36|xgboost:0|Conf:0.76|ConfEff:0.26|lstm:1|Conf:0.69|ConfEff:0.69|SNIPER:BLOCK|mp=0.525; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 07:55:00,GBPUSD,0,1.35626,RandomForest:0|XGBoost:-1|LSTM:1,0.68,random_forest:0|Conf:0.63|ConfEff:0.25|xgboost:-1|Conf:0.70|ConfEff:0.70|lstm:1|Conf:0.71|ConfEff:0.71|SNIPER:BLOCK|mp=0.010; Score_Reforco=0.0,0,neutro,0.0,False
2025-08-18 08:00:00,EURUSD,0,1.17087,RandomForest:0|XGBoost:0|LSTM:1,0.76,random_forest:0|Conf:0.89|ConfEff:0.36|xgboost:0|Conf:0.76|ConfEff:0.26|lstm:1|Conf:0.64|ConfEff:0.64|SNIPER:BLOCK|mp=0.508; Score_Reforco=0.0,0,neutro,0.0,False
